time,lat_acc,lon_acc,lon_vel,yaw_rate
1532706812.765375,0.235359594226,0.625,2.80555558205,4.96052404763e-16
1532706812.843536,0.33342610299599995,0.6749999821185,2.85555553436,4.96052404763e-16
1532706812.922851,0.1961329951885,0.600000023842,2.90277767181,0.00174532923847
1532706813.006502,0.117679797113,0.5999999940395,2.95000004768,4.96052404763e-16
1532706813.085458,0.117679797113,0.699999988079,2.9888889789599995,4.96052404763e-16
1532706813.165208,0.21574629843249998,0.550000011921,3.02500009537,0.000872664619235248
1532706813.2461882,0.156906396151,0.550000011921,3.0638887882200003,0.00349065847695
1532706813.327725,0.2745861932635,0.5250000059605,3.1027777195,4.96052404763e-16
1532706813.406767,0.21574629843249998,0.550000011921,3.1416666507700004,0.0008726646192352479
1532706813.485992,0.117679797113,0.5250000059605,3.17222213745,0.00349065847695
1532706813.569195,0.235359594226,0.5,3.215277791025,4.96052404763e-16
1532706813.644334,0.2941994965075,0.550000011921,3.24722218513,-0.000872664619234752
1532706813.725446,0.21574629843249998,0.449999988079,3.27500009537,0.0008726646192352479
1532706813.804593,0.019613299518799993,0.4749999940395,3.29999995232,0.00261799385771
1532706813.885381,0.019613299518799993,0.4249999970195,3.33333325386,4.96052404763e-16
1532706813.9665,0.137293096632,0.45000000298,3.3638889789599995,-0.008726646192370001
1532706814.046613,0.117679797113,0.4749999940395,3.40277767181,-0.008726646192370001
1532706814.127995,0.117679797113,0.449999988079,3.43055558205,4.96052404763e-16
1532706814.208469,0.07845319807529999,0.4249999970195,3.455555439,-0.00261799385771
1532706814.2860038,0.05883989855645,0.4249999970195,3.4833333492300005,-0.0069813169539
1532706814.36745,0.117679797113,0.449999988079,3.5111110210400005,-0.007853981573135
1532706814.4492118,0.27458620071400003,0.449999988079,3.54305565357,-0.0069813169539
1532706814.528148,0.25497289747,0.449999988079,3.56111121178,-0.00349065847695
1532706814.607448,0.21574629843249998,0.34999999404,3.57777786255,-0.005235987715425
1532706814.688749,0.156906396151,0.40000000596,3.60555553436,-0.008726646192370001
1532706814.7658029,0.07845319807529999,0.4249999970195,3.62777781487,-0.00349065847695
1532706814.8460221,0.07845319807529999,0.2750000059605,3.64444446564,-0.00349065847695
1532706814.92532,0.117679797113,0.32500000298,3.66111111641,-0.00349065847695
1532706815.00639,0.156906396151,0.2750000059605,3.67222213745,-0.00349065847695
1532706815.085386,0.117679797113,0.15000000596,3.68333339691,-0.00261799385771
1532706815.1663551,0.05883989855645,0.125000003725,3.68611121178,-0.007853981573135
1532706815.246721,0.156906396151,0.10000000335255,3.70000004768,-0.008726646192370001
1532706815.327744,0.25497289747,0.20000000298,3.70833325386,-0.008726646192370001
1532706815.409732,0.156906396151,0.20000000298,3.715277791025,-0.008726646192370001
1532706815.488561,0.039226599037599987,0.0500000007451,3.71944451332,-0.00174532923847
1532706815.5721061,0.117679797113,0.0500000007451,3.7277777195,-0.008726646192370001
1532706815.647347,0.117679797113,0.17500000447,3.74444437027,-0.0104719754308
1532706815.728107,0.1961329951885,0.15000000596,3.73888897896,-0.009599310811585
1532706815.8072991,0.07845319807529999,0.10000000335255,3.75,-0.005235987715425
1532706815.886364,0.019613299518799993,0.07500000111755001,3.75277781487,-0.005235987715425
1532706815.969243,0.117679797113,0.10000000149,3.755555629735,-0.0069813169539
1532706816.04853,0.235359594226,0.125000003725,3.7583334446,-0.0104719754308
1532706816.1280198,0.156906399876,0.07500000111755001,3.761111021040001,-0.009599310811585
1532706816.207088,0.07845319807529999,0.050000000745,3.761111021040001,-0.00261799385771
1532706816.288173,0.0,-0.10000000335255,3.75277781487,-0.008726646192370001
1532706816.3655698,0.117679797113,0.10000000149,3.76388883591,-0.0104719754308
1532706816.44649,0.392266005278,0.17500000447,3.75,-0.00610865233466
1532706816.526052,0.2941995039585,0.150000002235,3.74722218513,4.96052404763e-16
1532706816.6055882,0.1765196956695,0.07500000298,3.7416665554,-0.00174532923847
1532706816.689817,0.196133002639,-0.0500000007451,3.737500071525,-0.0104719754308
1532706816.7673051,0.2745861932635,0.125000003725,3.74722218513,-0.008726646192370001
1532706816.848897,0.27458620071400003,0.15000000596,3.737500071525,-0.00174532923847
1532706816.929332,0.117679797113,0.10000000149,3.72361111641,4.96052404763e-16
1532706817.008418,0.0784531980753,0.17500000447,3.71111106873,4.96052404763e-16
1532706817.087681,0.09806649759415001,-0.02500000037255,3.6972222328199993,4.96052404763e-16
1532706817.169259,0.117679797113,0.0500000007451,3.713888883595,-0.008726646192370001
1532706817.248499,0.235359594226,0.0500000007451,3.71666669846,-0.004363323096185
1532706817.327856,0.1765196956695,0.10000000335255,3.71944451332,4.96052404763e-16
1532706817.40761,0.137293096632,0.050000000745,3.71111106873,4.96052404763e-16
1532706817.491101,0.196133002639,0.0,3.70000004768,-0.00349065847695
1532706817.568426,0.2745861932635,0.0,3.70277786255,-0.00261799385771
1532706817.647711,0.313812792301,0.17500000447,3.71388888359,-0.008726646192370001
1532706817.729478,0.117679797113,0.20000000298,3.716666698455,-0.00174532923847
1532706817.810481,0.039226599037599987,0.0500000007451,3.71388888359,-0.00174532923847
1532706817.889376,0.039226599037599987,0.10000000149,3.71111106873,-0.00174532923847
1532706817.97053,0.156906396151,0.20000000298,3.71388888359,-0.00174532923847
1532706818.049865,0.235359594226,0.10000000149,3.71388888359,4.96052404763e-16
1532706818.129363,0.235359594226,0.0500000007451,3.71249997616,-0.0069813169539
1532706818.209316,0.313812792301,0.20000000298,3.727777719495,-0.00349065847695
1532706818.289391,0.35303941369099995,0.15000000596,3.7222222089750003,-0.00174532923847
1532706818.3711529,0.156906396151,0.10000000149,3.720833420755,4.96052404763e-16
1532706818.4508731,0.039226599037599987,0.10000000149,3.72916662693,-0.00174532923847
1532706818.530563,0.0,0.10000000149,3.731944441795,-0.00174532923847
1532706818.608222,0.156906399876,0.07500000111755001,3.73055553436,-0.00174532923847
1532706818.691769,0.313812792301,0.15000000596,3.7319444417950005,-0.0069813169539
1532706818.770668,0.313812792301,0.15000000596,3.73888897896,-0.00174532923847
1532706818.849958,0.156906396151,0.0500000007451,3.7430555820449998,4.96052404763e-16
1532706818.928625,0.11767979711314999,0.050000000745,3.7416665554,-0.000872664619234752
1532706819.00884,0.137293096632,0.125000003725,3.73888897896,-0.005235987715425
1532706819.0890481,0.117679797113,0.0,3.744444370265,-0.00349065847695
1532706819.1686618,0.2941994965075,0.125000003725,3.75,-0.00349065847695
1532706819.250009,0.235359594226,0.15000000596,3.7458332777,-0.00174532923847
1532706819.331474,0.235359594226,0.0,3.7347222566600005,-0.00349065847695
1532706819.410876,0.235359594226,0.0,3.737500071525,4.96052404763e-16
1532706819.492467,0.0784531980753,0.10000000149,3.743055462835,4.96052404763e-16
1532706819.57413,0.117679797113,0.0500000007451,3.7402777671800003,4.96052404763e-16
1532706819.653509,0.117679797113,0.0,3.743055462835,-0.00174532923847
1532706819.735287,0.117679797113,0.10000000149,3.7541667223,-0.00174532923847
1532706819.8088849,0.235359594226,0.0500000007451,3.74722218513,-0.00349065847695
1532706819.89004,0.235359594226,0.0500000007451,3.75,-0.008726646192370001
1532706819.970928,0.156906396151,0.15000000596,3.75138890743,-0.008726646192370001
1532706820.052017,0.156906396151,0.15000000596,3.75555562973,-0.00349065847695
1532706820.135719,0.117679797113,0.0500000007451,3.761111021040001,-0.008726646192370001
1532706820.213381,-0.039226599037599987,0.15000000596,3.77083337307,-0.0104719754308
1532706820.294874,-0.039226599037599987,0.0500000007451,3.76666665077,-0.0157079640776
1532706820.374145,0.039226599037599987,0.10000000149,3.77638888359,-0.0209439508617
1532706820.455277,0.235359594226,0.10000000149,3.7722222805,-0.0174532923847
1532706820.532834,0.117679797113,0.10000000149,3.7722222805,-0.0209439508617
1532706820.614904,0.0,0.15000000596,3.783333301545,-0.0226892810315
1532706820.69462,-0.039226599037599987,0.10000000149,3.7902778387050002,-0.0279252678156
1532706820.777859,-0.039226599037599987,0.10000000149,3.802777767185,-0.0383972451091
1532706820.855418,-0.039226599037599987,0.10000000149,3.81388878822,-0.045378562063
1532706820.935124,-0.313812792301,0.15000000596,3.81944441795,-0.0418879017234
1532706821.01583,-0.588398993015,0.10000000149,3.8208333253849993,-0.054105207324
1532706821.095446,-0.313812792301,0.15000000596,3.8236111402499997,-0.06457718461749999
1532706821.169365,-0.235359594226,0.15000000596,3.8333333730700003,-0.07853981852530001
1532706821.2546911,-0.156906396151,0.25,3.841666698455,-0.08726646006110003
1532706821.331464,-0.392266005278,0.0,3.841666698455,-0.0925024524331
1532706821.4127939,-0.588398993015,0.10000000149,3.862500071525,-0.0994837656617
1532706821.493991,-0.6668521761890001,0.0500000007451,3.8597222566600005,-0.108210414648
1532706821.573895,-0.745305418968,0.20000000298,3.86388897896,-0.118682391942
1532706821.6492062,-0.745305418968,0.20000000298,3.858333349230001,-0.125663712621
1532706821.727236,-0.6668521761890001,0.125000003725,3.858333349230001,-0.1335176900025
1532706821.808247,-0.509945809841,0.22500000149,3.858333349230001,-0.1439896598455
1532706821.88979,-0.627625584602,0.25,3.873611092565,-0.146607652307
1532706821.969159,-0.470719188452,0.34999999404,3.87777781487,-0.153588980436
1532706822.049584,-0.588398993015,0.34999999404,3.86388897896,-0.153588980436
1532706822.1301038,-0.35303941369099995,0.25,3.8611111640950004,-0.160570293665
1532706822.2107382,-0.588398993015,0.20000000298,3.858333349230001,-0.162315621972
1532706822.290342,-0.588398993015,0.40000000596,3.862500071525,-0.160570293665
1532706822.370322,-0.6668521761890001,0.300000011921,3.86388897896,-0.155334308743
1532706822.4454448,-0.627625584602,0.30000000447,3.86388897896,-0.162315621972
1532706822.522384,-0.549172386527,0.25,3.86111116409,-0.156206972897
1532706822.601681,-0.50994579494,0.20000000297999998,3.86944437027,-0.162315621972
1532706822.679107,-0.5687856823205,0.4249999970195,3.87222218513,-0.164060950279
1532706822.760257,-0.549172401428,0.150000002235,3.87222218513,-0.16755160689350002
1532706822.839255,-0.2941995039585,0.22500000149,3.875,-0.1806415840985
1532706822.9184759,-0.5491724014280001,0.550000011921,3.8847222328200006,-0.176278248429
1532706822.999639,-1.03950488567,0.29999999702,3.86944437027,-0.165806278586
1532706823.0769641,-1.01989161968,0.34999999404,3.875,-0.172787591815
1532706823.156625,-0.784532010555,0.15000000596,3.875,-0.181514248252
1532706823.238293,-0.627625584602,0.25,3.886111140255,-0.185004904866
1532706823.3177938,-0.745305418968,0.40000000596,3.8888888359050005,-0.179768919945
1532706823.397068,-0.862985193729,0.20000000298,3.880555629735,-0.179768919945
1532706823.476349,-0.784532010555,0.40000000596,3.886111021040001,-0.185004904866
1532706823.555429,-0.627625584602,0.449999988079,3.8791667223,-0.193731546402
1532706823.6371331,-0.941438376904,0.40000000596,3.875,-0.190240889788
1532706823.715648,-1.1767979860299995,0.40000000596,3.87638890743,-0.190240889788
1532706823.793417,-1.01989161968,0.34999999404,3.877777814865,-0.198967531323
1532706823.874918,-0.745305418968,0.449999988079,3.876388907435,-0.202458187938
1532706823.955942,-0.6668521761890001,0.5,3.866666674615,-0.198967531323
1532706824.036161,-0.745305418968,0.449999988079,3.86388897896,-0.181514248252
1532706824.113827,-0.745305418968,0.20000000298,3.8652777671800003,-0.179768919945
1532706824.193124,-0.745305418968,0.25,3.866666674615,-0.185004904866
1532706824.276614,-0.745305418968,0.20000000298,3.87638890743,-0.183259576559
1532706824.354406,-0.902211785316,0.34999999404,3.880555629735,-0.176278248429
1532706824.435611,-0.902211785316,0.300000011921,3.886111021040001,-0.181514248252
1532706824.51528,-0.941438376904,0.40000000596,3.875,-0.181514248252
1532706824.597166,-1.13757145405,0.34999999404,3.866666674615,-0.179768919945
1532706824.679226,-0.8629851937290001,0.3999999910595,3.86388897896,-0.17453292012200006
1532706824.7583349,-0.745305418968,0.300000011921,3.8569444417950005,-0.183259576559
1532706824.838353,-0.6668521761890001,0.40000000596,3.85416662693,-0.183259576559
1532706824.91976,-0.7256921231744999,0.29999999702,3.83611106873,-0.17278759181500003
1532706824.998831,-0.7649187147615,0.29999999702,3.82777786255,-0.1701695993545
1532706825.0785599,-0.706078827381,0.15000000596,3.82500004768,-0.172787591815
1532706825.1600971,-0.7453053891655,0.34999999404,3.830555439,-0.1701695993545
1532706825.239801,-0.980664998292,0.32500000298,3.81666660309,-0.1649336144325
1532706825.317194,-0.823758602142,0.20000000298,3.8125,-0.172787591815
1532706825.3962948,-0.823758602142,0.25,3.809722304345,-0.176278248429
1532706825.478077,-0.745305418968,0.34999999404,3.809722304345,-0.172787591815
1532706825.557608,-0.5491724014280001,0.34999999404,3.80555558205,-0.172787591815
1532706825.6368392,-0.6668521761890001,0.40000000596,3.8125,-0.169296935201
1532706825.721116,-0.7060787975785,0.17500000447,3.8027777671800007,-0.17366025596850004
1532706825.798306,-0.588398993015,0.34999999404,3.80694448948,-0.172787591815
1532706825.881,-0.5295591056345,0.22500000149,3.80555558205,-0.17453292012200006
1532706825.959556,-0.7256921231744999,0.29999999702,3.80555558205,-0.172787591815
1532706826.037979,-0.588398993015,0.20000000298,3.80555558205,-0.172787591815
1532706826.1194198,-0.6472389101980001,0.375,3.82777786255,-0.172787591815
1532706826.199393,-0.745305418968,0.25,3.8222222328199993,-0.17191492766150002
1532706826.2788699,-0.745305418968,0.29999999702,3.830555439,-0.172787591815
1532706826.35814,-0.588398993015,0.25,3.83194434643,-0.17453292012200006
1532706826.43618,-0.392266005278,0.449999988079,3.84444451332,-0.171042263508
1532706826.519491,-0.4903324991465,0.25,3.84444451332,-0.171042263508
1532706826.598954,-0.5687856823205,0.375,3.8499999046300006,-0.171042263508
1532706826.680293,-0.4903324991465,0.2750000059605,3.84444451332,-0.164060950279
1532706826.755913,-0.313812792301,0.34999999404,3.8500000238450003,-0.160570293665
1532706826.8371,-0.431492596865,0.15000000596,3.84861111641,-0.157079637051
1532706826.91222,-0.588398993015,0.300000011921,3.868055462835,-0.151843652129
1532706826.992529,-0.902211785316,0.0,3.869444370265,-0.146607652307
1532706827.0733109,-0.902211785316,0.10000000149,3.893055558205,-0.157079637051
1532706827.150732,-0.392266005278,0.0500000007451,3.8874999284750005,-0.157079637051
1532706827.227793,-0.1372930966318,0.025000002235,3.89166665077,-0.1439896598455
1532706827.3090198,-0.27458620071400003,0.0500000007451,3.90694439411,-0.134390354156
1532706827.3905,-0.313812792301,0.25,3.9263888597500003,-0.130899697542
1532706827.469832,-0.509945809841,0.15000000596,3.933333396915,-0.134390354156
1532706827.549358,-0.980665028095,-0.0500000007451,3.933333396915,-0.125663712621
1532706827.6290839,-0.902211785316,-0.0500000007451,3.933333396915,-0.108210414648
1532706827.710367,-0.5491724014280001,0.0,3.93194448948,-0.0977384373546
1532706827.790288,0.117679797113,-0.10000000149,3.93611121178,-0.0959931090474
1532706827.8711538,0.156906396151,0.0,3.93611121178,-0.0925024524331
1532706827.950335,0.039226599037599987,0.0,3.93333339691,-0.07679449021819999
1532706828.032629,0.117679797113,0.0,3.93194448948,-0.0663225129247
1532706828.109861,-0.235359594226,-0.10000000149,3.934722185135,-0.05934119597080001
1532706828.19115,-0.823758602142,0.15000000596,3.94305551052,-0.0366519130766
1532706828.272064,-0.784532010555,0.0500000007451,3.940277695655,-0.0226892810315
1532706828.3503811,-0.35303941369099995,0.0,3.9166666269299997,-0.0209439508617
1532706828.4311712,0.039226599037599987,-0.10000000149,3.8999999761549997,-0.0226892810315
1532706828.510307,0.156906396151,0.15000000596,3.908333301545,-0.008726646192370001
1532706828.589473,0.470719188452,0.15000000596,3.91111111641,0.0174532923847
1532706828.670614,0.6668521761890001,0.0500000007451,3.9138889312750003,0.029670597985400005
1532706828.748567,0.588398993015,-0.10000000149,3.905555486675,0.0383972451091
1532706828.833759,0.392266005278,0.0,3.91111111641,0.05934119597080001
1532706828.915123,0.313812792301,0.0500000007451,3.911111116405,0.0855211317539
1532706828.995961,0.470719188452,0.0500000007451,3.91111111641,0.0977384373546
1532706829.075083,0.745305418968,0.0,3.90694439411,0.108210414648
1532706829.156507,1.1767979860299995,-0.0500000007451,3.909722208975,0.13788101077099998
1532706829.235733,1.2552511692,-0.20000000298,3.905555486675,0.172787591815
1532706829.314881,1.13757145405,0.0,3.91805565357,0.188495561481
1532706829.396242,1.09834480286,-0.15000000596,3.9138889312750003,0.200712859631
1532706829.475989,1.01989161968,0.0500000007451,3.918055534365,0.212930172682
1532706829.558335,0.627625584602,-0.10000000149,3.905555486675,0.223402142525
1532706829.637689,0.431492596865,-0.15000000596,3.90833330154,0.223402142525
1532706829.719463,0.6080122888085,-0.22500000149,3.8972222805,0.21903882175650002
1532706829.800832,0.8041453063485,-0.17500000447,3.886111021040001,0.209439516068
1532706829.879932,0.823758602142,-0.17500000447,3.8833334446,0.2138028368355
1532706829.958991,0.6864655017850001,-0.22500000149,3.8833334446,0.218166157603
1532706830.039967,0.588398993015,-0.10000000335255,3.89166665077,0.214675500989
1532706830.121176,0.7256921231744999,-0.25,3.886111021040001,0.21903882175650002
1532706830.202404,1.0198915898775,-0.20000000297999998,3.8972222805,0.23125611990650002
1532706830.277569,1.1767979860299995,-0.15000000596,3.898611187935,0.242600768805
1532706830.357302,1.09834480286,-0.15000000596,3.887500047685,0.25830873847
1532706830.4345,0.902211785316,-0.20000000298,3.877777814865,0.25307273864700003
1532706830.511363,0.784532010555,-0.34999999404,3.872222185135,0.251327425241
1532706830.588227,0.8433718979355,-0.10000000149,3.8833334446,0.25307273864700003
1532706830.669533,1.09834480286,0.0,3.887500047685,0.261799395084
1532706830.74891,0.902211785316,-0.300000011921,3.8708332777,0.268780708313
1532706830.829059,0.941438376904,-0.15000000596,3.876388907435,0.272271364927
1532706830.905915,1.1571847200399996,0.02500000037255,3.886111021040001,0.275762021542
1532706830.9868028,1.1375713944449997,-0.050000000745,3.88055562973,0.275762021542
1532706831.066983,1.0983448028549998,0.02500000037255,3.89444446564,0.27750736475000004
1532706831.146755,1.019891589882,-0.22500000149,3.88888883591,0.28012534976000003
1532706831.2260962,0.980664998292,0.02500000037255,3.91111111641,0.28885199129600003
1532706831.309425,1.2552511692,-0.0500000007451,3.909722208975,0.300196617842
1532706831.388411,1.47099751234,-0.15000000596,3.91666674614,0.308050617576
1532706831.467825,1.72597038746,-0.22500000894049998,3.919444561,0.321140572429
1532706831.548015,1.4709975123399999,-0.27499999851,3.93888878822,0.33073990046949997
1532706831.627232,1.0198915898794998,-0.17500000260745,3.95277786255,0.33423055708399996
1532706831.706814,0.9022118151185,-0.050000002607449995,3.96666669846,0.327249228954
1532706831.7839198,1.1375713944449997,0.0,3.9749999046300006,0.324631243944
1532706831.863442,1.117958128455,-0.125000003725,3.95833325386,0.33073990046949997
1532706831.942808,1.0002783238875002,-0.20000000297999998,3.983333349230001,0.335975885391
1532706832.0227141,1.0787314772599998,-0.29999999702,3.98611116409,0.328994557261
1532706832.101747,1.2748644948,-0.07500000111755001,3.99722218513,0.324631243944
1532706832.1827528,1.2160245776149998,-0.10000000335255,4.0,0.32550390064699997
