time,x,y,yaw,cov_x,cov_y,cov_yaw,cov_xy,cov_yyaw,cov_xyaw,usable,mean_point2model_dist,plicp_det,plicp_cond,khi2_pos,khi2_yaw,cluster_nb_points,box_x_center,box_y_center,box_x_dpos,box_y_dpos,box_with,box_lenght,x_init,y_init,yaw_init
1532706804.358588,6.912526590115306,-0.10824614996626432,0.039903155410100526,2.7436088229697748e-05,0.00023714029530461466,0.0010247524278595788,4.037866907093587e-06,-0.00032317831068620043,4.032132681228304e-06,1,0.061650838420100544,15356.130617953168,6.481168038522806,0.0048018455739295,4.572794777140885e-05,171,-0.4929856132503003,-0.08136940180444485,-0.2433359421231464,-0.08588995697129784,1.653635052002374,0.8177980493323265,6.944107577677499,0.029809599043744583,0.01851796573267217
1532706804.439835,6.913289537514874,-0.13176416758271547,0.07920970943306611,2.9442322276498098e-05,0.00019520360725423634,0.0009329223544034478,1.3991896617735939e-06,-0.00023594334230080704,1.3090619272373099e-05,1,0.06340421089798376,18623.656260327138,5.875175909110206,0.007002777831427337,0.00036647271303808605,171,-0.5389417775276293,-0.07733414535322386,-0.27615321703662965,-0.0825039762397468,1.6715649345560815,0.7914071267953737,6.944089450184123,0.029259631514776174,0.01866989591363799
1532706804.520852,6.920970674762758,-0.114775060822703,0.072666958899534,2.6331507338715353e-05,0.00023428607756412765,0.0009967469422107191,-3.1247656420496385e-06,-0.0003223575879610128,1.9134387812226502e-05,1,0.06021515815394466,14979.34240053853,6.567694017380186,0.0051132743680733905,0.0002924209723819685,171,-0.473568653460386,-0.07503456940578634,-0.23337580447903392,-0.07938609393580097,1.6425619631582586,0.8364848025277007,6.94444653274914,0.029039568424650497,0.018588301431640586
1532706804.600174,6.91239826519613,-0.12932609633597275,0.07526299079613039,2.3327539593978412e-05,0.00019044638816704068,0.000812342782531241,-4.409298406114448e-06,-0.0002492688163236028,1.9658192206433607e-05,1,0.05652089899578815,16268.593186938973,5.880706340766045,0.004946688779935704,0.00032178729557089363,171,-0.48978613924079983,-0.0830954815673211,-0.23588402440876546,-0.08748222299953749,1.6591674603408784,0.8093574142322204,6.945157286272746,0.02879391285728161,0.01853438815781394
1532706804.679388,6.919215206289736,-0.1081617094617129,0.05276044438471432,2.7449179537872997e-05,0.00022916870096040487,0.000984367547940389,1.6962468084800599e-06,-0.0003039322449777087,6.974065771527344e-06,1,0.061747760611730734,16078.241709799962,6.328599994048205,0.004799418344800458,0.00011672187983685053,171,-0.4559595440026598,-0.07994066740422201,-0.236352747231053,-0.08434978070847958,1.653630511821565,0.8778413404634726,6.945573628814827,0.028434091312021792,0.01859417892301729
1532706804.760712,6.917109655088192,-0.13712281282012181,0.10092790586524557,2.0630302167848432e-05,0.00014120218812831018,0.0006693135024635365,-2.8681034447068413e-06,-0.00017534254056957176,1.8493160058689312e-05,1,0.05277308060619062,17792.43508429922,6.0049643316778125,0.005622881493578604,0.0006768640386294563,171,-0.5127168333998284,-0.08141182089151766,-0.23662784926610056,-0.08584041376930544,1.6826379172846948,0.7649419459410183,6.945886837354806,0.02782988311491863,0.018653405438108672
1532706804.840336,6.915181208597032,-0.12054925862627985,0.08153566946849088,2.6068515713225442e-05,0.00021938554921066043,0.0009824060049204069,-1.5199413573693835e-06,-0.0003046580383226405,1.91048852401197e-05,1,0.05965601255492005,15165.608956004853,6.539865172855437,0.005055952018225343,0.0003963203462096654,171,-0.47626683796308855,-0.07893507405803779,-0.2369744133399847,-0.08335185785283793,1.6536314407730413,0.8384303011991472,6.946195582524496,0.0274344999289724,0.018578598304207494
1532706804.922451,6.915910299333417,-0.1314351446261522,0.08683095232928494,2.5125728961261157e-05,0.00017337445709606747,0.000787419872577462,-4.6018000107537904e-07,-0.000209931237867341,1.6737368441547717e-05,1,0.05845880039549829,18481.55744744207,5.890933165587866,0.005274342913764573,0.000465655124359403,171,-0.5056586968334607,-0.0779688747902394,-0.23650768998070057,-0.08237937624167535,1.677107365980182,0.7786788399901052,6.9467978489899735,0.027152560833656025,0.01858933812143726
1532706804.997625,6.914059720119851,-0.11690284966171886,0.07727124871080876,2.6252737669259768e-05,0.00022366454301713223,0.0009662205734557813,2.450964091148052e-06,-0.00030398798724371004,9.791429505414868e-06,1,0.06012591968818642,15542.32497194161,6.450302931700771,0.004870877479445751,0.0003438689599198554,171,-0.46922565358379265,-0.07850630384770552,-0.23707142104520929,-0.08293662189960377,1.6536284894897832,0.8526989927786035,6.94729701544199,0.027043292064149682,0.01862807474774464
1532706805.081076,6.912386515901072,-0.13509862535911923,0.09771267237607593,2.576098167546662e-05,0.00017820637505582253,0.0008078222441450404,-1.3812509839815963e-07,-0.00021803782033756952,1.8911463988195103e-05,1,0.058995454687793644,18362.692068471057,5.918300252317512,0.006271264067883919,0.0006259190592871153,171,-0.5178497303659899,-0.07896283357144751,-0.25984770903278714,-0.08380876341004082,1.67987425881968,0.8010226896625721,6.947827046105289,0.026783459294392742,0.018594430331587364
1532706805.16041,6.9195298361672,-0.10610514504041248,0.041553356687469095,2.6293232840013682e-05,0.00022657155834983223,0.0009545762151439071,4.936003048952573e-06,-0.0003017788919445602,-1.3415660751809888e-07,1,0.06044918216917023,15737.973824967963,6.388022127141916,0.004685643237376266,5.2730757080191586e-05,171,-0.4579592820060463,-0.07761402846807253,-0.23789188123817667,-0.08205014147260467,1.6536308157484785,0.8768332943014618,6.948116782712191,0.026152570470117098,0.018589082121778344
1532706805.239614,6.912059473927696,-0.1360237775911058,0.0921145179588335,2.544271502269485e-05,0.00017300951650585638,0.0007590642059992583,-1.4942076870788976e-06,-0.0002013372599754901,1.994946261900662e-05,1,0.058717502158758754,19196.42326154387,5.765369695400614,0.006920412776552571,0.0005403450216546427,171,-0.5340211710017329,-0.07921510895570405,-0.2767892919271339,-0.08437868020411625,1.6826409446044932,0.802579757132559,6.948381720202491,0.02566488207526163,0.01860356385598394
1532706805.319741,6.917577792640951,-0.10553046160321153,0.04990443908592394,2.7953653280773188e-05,0.00025119188647424536,0.0010401029282723648,1.927201760956603e-06,-0.00033861333819044964,7.488695402173716e-06,1,0.062399808694157684,15293.835478699642,6.484360370891262,0.006449620343796785,9.812401088883878e-05,171,-0.4785809205561158,-0.0765926912041422,-0.2784665867366643,-0.08177987446446906,1.65363147299523,0.916713671659311,6.9488096609509,0.025140095864855994,0.018578057744322307
1532706805.399049,6.9126964578555175,-0.1328395376133925,0.07234096212148056,2.483004147044759e-05,0.00018618740254531645,0.0008211148891209274,-6.457576512092812e-07,-0.00023422517833975506,1.701931674745035e-05,1,0.058238966130925704,17254.66641733861,6.085336699787585,0.004976538043079983,0.0002889839835541949,171,-0.5166969249616522,-0.08252319060146507,-0.2412128042092193,-0.08702005674013884,1.674370188352926,0.7661822211612845,6.949257726951885,0.024846663726805218,0.018581524581700037
1532706805.480212,6.9136931124410195,-0.11231810712716254,0.06155799917239564,2.586124474809636e-05,0.0002265494481580218,0.0009499402822283929,1.921281010240509e-06,-0.00030427558346380034,8.708707407108427e-06,1,0.05988457359139864,15487.12662640529,6.443739546362733,0.004753111556234726,0.00018438789869391353,171,-0.49421645945191495,-0.07039524749246162,-0.24057121498255798,-0.07488632888116198,1.6425592907242645,0.8094140852698315,6.949688671692485,0.024506942032189727,0.01861554763045803
1532706805.561241,6.913160155078983,-0.12659234909169914,0.06234705800959497,2.276455287156496e-05,0.0001802104570411372,0.0007955981011949112,-7.648860886322728e-07,-0.00023517571332796902,1.3245860626866823e-05,1,0.05598254997985383,16415.738235936853,6.249360848119648,0.004733333757651578,0.00019146360524910643,171,-0.49463292244966883,-0.08367728848598754,-0.24073337974633371,-0.08816719882529883,1.6702341273538939,0.8093953830297185,6.9501086697379435,0.02395071739431387,0.01858876301799539
1532706805.638105,6.918609138139812,-0.09997571797868532,0.04015895034562324,2.6484174268435937e-05,0.00023800292205416635,0.0009977828296163864,4.203849262853566e-07,-0.00032288990641584687,7.838903979753739e-06,1,0.06079847961449252,15169.055047357784,6.511487954767742,0.0046249908776078265,4.6568675856975906e-05,171,-0.47525026321686914,-0.07491296329245123,-0.24126756431110527,-0.07940870110032963,1.6536314706454105,0.8489016875282447,6.950488742747865,0.023491289509422586,0.018578097165201313
1532706805.721486,6.915486034872202,-0.13372201721627816,0.08919603405950638,2.5864131609440077e-05,0.00019135806482223797,0.0008175879024111229,7.416645633164822e-07,-0.00023399286488194395,1.6251897808992075e-05,1,0.05939146253483003,17982.127646681536,5.959899285185939,0.005690180183563907,0.0004985745681903829,171,-0.5198207222226507,-0.07701386866073634,-0.25077887589086845,-0.08168801289710002,1.6591654849558157,0.7788656023957561,6.951065374800152,0.022837467592978555,0.018583334702809706
1532706805.798973,6.915174956013563,-0.10329456631580664,0.05089134604157803,2.5440238785693618e-05,0.00022765266263459965,0.00094593324169487,-5.736884342135536e-06,-0.0003073147925457297,1.8765472208644945e-05,1,0.05933569475046475,15185.257565063886,5.963851016217532,0.004570495963605201,0.00010435623473536185,171,-0.49585718978302706,-0.07386103367529628,-0.24213904158019686,-0.07837461045750824,1.653631023212779,0.8093931762207935,6.951360081460564,0.022458002620510342,0.018585602567931847
1532706805.880216,6.9143573291722955,-0.14346320677158253,0.10033898762512664,2.2684734101049878e-05,0.0001352867705918278,0.000676631967271429,-1.4531453293657168e-06,-0.00015642145096414066,1.8516365163039126e-05,1,0.055078374312043245,19864.023612007444,5.71125166744655,0.005668129897035656,0.0006684773148048521,171,-0.5111552498474263,-0.07189886901496007,-0.24265326917688096,-0.0764192627762119,1.6674381101006848,0.7797512398416826,6.951849060736663,0.02187043376255815,0.018575759575048312
1532706805.961387,6.9192041923084275,-0.11333300101694743,0.07135208731494799,2.8700853674167912e-05,0.00023991787070435343,0.0010460872490294772,-4.894190122883779e-07,-0.0003240068087597139,1.6831365154132987e-05,1,0.06281423961591816,15694.379087155252,6.4142397234823285,0.004969231311119054,0.0002784287261726666,171,-0.47955203065069396,-0.07676381682471184,-0.24298675349650173,-0.08129301124548009,1.6617465412927817,0.8438066973392031,6.9522832412299636,0.02131914240885635,0.018582981557252243
1532706806.041044,6.916021176524282,-0.14089280420469225,0.09110832310879215,2.4083613378275526e-05,0.00015769537593181667,0.0007345451840382875,-1.2705014633465066e-06,-0.00018667266129050313,1.9364936647273352e-05,1,0.0569734091282413,18988.51274198671,5.8127005828411,0.005339843562544942,0.0005259942148477445,171,-0.5114199229215899,-0.08032562648323893,-0.24222183000279213,-0.08484054186523729,1.6702341441645163,0.7786727230366957,6.952678613019373,0.02064348411829542,0.018580200873380637
1532706806.119158,6.919406663155256,-0.09807703341466313,0.025280521309588744,2.8751052413645418e-05,0.0002478383984285475,0.0010660601566489345,5.0490402009692534e-06,-0.0003339950984759236,-1.7169367949460194e-07,1,0.06323097933340065,15449.250605416339,6.445245790172734,0.004600007944150483,4.503276945765447e-06,171,-0.4729605427510215,-0.0715241530091667,-0.24365154032601202,-0.07606149821425422,1.6536319819973324,0.858122668259421,6.952872877178919,0.02014316784016046,0.01856951764234338
1532706806.200468,6.911963611079507,-0.12393089320485817,0.050472441940770135,2.1827373122496485e-05,0.0001833079685232917,0.0007802108586873802,1.9286774035958146e-06,-0.00024145800327492615,6.8326666854587556e-06,1,0.05500172862471905,15942.390826245095,6.335522103434046,0.004631298776216044,0.00010175981715717024,171,-0.48967500542826947,-0.07085035539064266,-0.242799204412978,-0.07537221062368613,1.6536318708335547,0.8229640312880466,6.953101704723963,0.019474161653420197,0.018571382935056446
1532706806.277761,6.9193878578560915,-0.1047707991944041,0.0468377713884131,2.6089553927787923e-05,0.00022102440043733038,0.0009565946386246209,2.2488085914014825e-06,-0.0002980243984345087,5.9719143719422675e-06,1,0.060158614455437624,15727.869574118935,6.406824322306545,0.004693604482726205,7.986008031662352e-05,171,-0.46295109425649716,-0.07048276014838073,-0.24301180384570434,-0.0750098476070574,1.6536315423695902,0.876824297645646,6.953236488864462,0.0191109509246985,0.01857689389158179
1532706806.360809,6.916994900289492,-0.13616340861997028,0.10230148985925216,2.4888894165844188e-05,0.0001693780807287157,0.0007997090606864912,-2.107432279277973e-07,-0.000210335578199657,1.802481790215058e-05,1,0.05797700785969477,18067.083198229684,5.971831411995855,0.005626897452502211,0.000700844610602521,171,-0.5201139527632868,-0.07195788998313635,-0.2441795884231031,-0.07650810377093352,1.682642272489336,0.7648900982740399,6.953439671251942,0.018494061447597687,0.0185816799107672
1532706806.440174,6.917917133443044,-0.10881011359994057,0.05962380314058972,2.5228205049369695e-05,0.0002040578744812209,0.000840215287410481,6.293313627784837e-07,-0.00025710951227048536,8.982786554817634e-06,1,0.05919847266333389,17204.655027340053,6.102311012883931,0.0048247091995742945,0.00016850162438228545,171,-0.49746605203117333,-0.06375233854275336,-0.2433913691369963,-0.06828439541147534,1.642563450781434,0.8083030400449527,6.953591098607546,0.01791973961064741,0.018573129315868964
1532706806.51913,6.9125444334374375,-0.13145545555617358,0.089077245548428,2.346230922071452e-05,0.00016296993675349504,0.0007405888913533357,-3.3660964001097057e-07,-0.0001978384633571304,1.5314113427286863e-05,1,0.056527407308771024,18327.80988799736,5.910811243818188,0.005147088209940651,0.0004970983687269467,171,-0.4975716483384218,-0.06947421799326381,-0.24338970763889953,-0.07400632597668536,1.6633023298676615,0.8083005473066756,6.953705174115925,0.017409297576250538,0.0185694315644499
1532706806.598559,6.926234855517274,-0.11887783876555352,0.0970330384579608,2.844829634320963e-05,0.00021505185684075296,0.0009575946199413772,6.004306916794842e-07,-0.00027650315636727817,1.5956237304726523e-05,1,0.062370877960672255,17134.74565997058,6.1329001386131745,0.005721256276287671,0.0006154087741439127,171,-0.4982658221170273,-0.0682055760708527,-0.2446511699915344,-0.07276380949427928,1.6536312803994004,0.8093901639557819,6.9538722895082685,0.01684673967594108,0.018581288614057945
1532706806.67976,6.916119007779534,-0.1383783793938322,0.10371609217598843,2.303788323873962e-05,0.00015934406210401248,0.0007438599203232718,-2.440140100934416e-06,-0.0001993907940469538,2.1626300156156074e-05,1,0.05560989027641494,17751.592730382272,6.0203393361784,0.005701574986010234,0.0007247805745771448,171,-0.5201735160978056,-0.0642029366251326,-0.24384172455914271,-0.06874484632021889,1.6715739604723834,0.7638065088923893,6.954080414857742,0.016284045845736728,0.018578880094596517
1532706806.759022,6.915177730028227,-0.10591012015306087,0.044859279661587086,2.696521278768054e-05,0.00023140378938656377,0.0009510219825950286,1.476330946308771e-06,-0.00030181950456322913,7.720453120429662e-06,1,0.061282443440106145,16166.537038978273,6.297568837594222,0.006306171420034081,6.90430096131793e-05,171,-0.5107738165147309,-0.0670666834314042,-0.28395932513097083,-0.07235540162768192,1.6536312383661793,0.8629618320876435,6.954302430910076,0.01571589339152979,0.018581993699150257
1532706806.840873,6.915297678231789,-0.12687224996546606,0.06624462036869536,2.1127543437587796e-05,0.0001670877743682646,0.0007445012537508525,5.952413485722159e-07,-0.00021959930194237397,1.0348114097578267e-05,1,0.053918290599301005,16311.441692974546,6.272921678097231,0.004843656672215496,0.00022696187962392553,171,-0.5181360578416956,-0.07253911708707805,-0.24414878691083655,-0.07709393027699807,1.6743697401282847,0.7688090618333812,6.954567426828476,0.014966103908818695,0.018602330649967636
1532706806.919112,6.916786307187842,-0.12049391351789517,0.08090020220327157,2.5265878615782945e-05,0.0002160741009010485,0.0009477087388291693,-8.725590082186087e-07,-0.00029919802535293273,1.769645424443095e-05,1,0.05874432466728794,15190.449643349504,6.537915063658286,0.005072091251183165,0.00038810284078694303,171,-0.47415631559682625,-0.06580894113563968,-0.24446047873453325,-0.07036765592906358,1.6536302034364923,0.8571411954500077,6.954685562605789,0.0144712017134907,0.018599349750650918
1532706807.000276,6.916402583342953,-0.133079171871113,0.08014218272303708,2.2935064280552997e-05,0.00016767015584183466,0.0007594394795135059,-1.9727430450044524e-06,-0.00021300335706121268,1.8514788429484686e-05,1,0.055791407529126466,17331.20821121807,6.09083281006685,0.00532699148174412,0.00037929317403545044,171,-0.5136397543206681,-0.05881388463695186,-0.2448335848140852,-0.06336694237500501,1.6660427735620833,0.7786545544719408,6.955020868142327,0.013670741069972792,0.018553062007076404
1532706807.07925,6.920225181227018,-0.11239683592641926,0.054190548214046355,2.8090628921086586e-05,0.00023579996914722598,0.001013087403646987,9.736305916511176e-07,-0.0003146094481446793,1.1301620418533641e-05,1,0.06234242358527935,15906.767090253234,6.36409668116788,0.004898151067847615,0.0001269671292906852,171,-0.46539896788923096,-0.06448718506001039,-0.2460658185842684,-0.0690648836434591,1.6536327697802888,0.8778120042399999,6.955287399628929,0.013145137370656812,0.018556296128360406
1532706807.160727,6.913485943165365,-0.13672722716808158,0.08361159494654367,2.1970403639889248e-05,0.00016232723197852182,0.0007139799458382963,-1.894554230364403e-06,-0.0002028347747204931,1.7945039832732617e-05,1,0.05463738401569591,17518.78972787142,6.0455733044270765,0.005134003289849762,0.00042245684269569077,171,-0.5014714798115989,-0.06567989572475386,-0.24441475790014533,-0.07024099225383255,1.6826403964007546,0.8024164695924227,6.955628149206262,0.012264832644632406,0.018612594549071604
1532706807.239987,6.915482170002394,-0.11843222762972566,0.07231788369836223,2.6201036646380702e-05,0.00022275460141291402,0.0009261233473797384,1.6825474423826591e-06,-0.00029410397106170504,1.0651538569715579e-05,1,0.06015316269899568,16113.238273801197,6.3262290734232,0.0048925815760058,0.0002885012024737063,171,-0.4576807655786319,-0.06315414628634908,-0.2455330492012357,-0.06773327595550345,1.6536299804261942,0.892139547782036,6.955758199502043,0.011837228407443945,0.018603088600210538
1532706807.321469,6.914944304721341,-0.13790050567417506,0.10524495753574348,2.3821692688104586e-05,0.00016540751423787853,0.0007664014457094066,-1.8160094413111498e-06,-0.00020666103957445178,2.1447395036786828e-05,1,0.056565658644092805,17807.02204703401,6.011339457522733,0.005619728271436491,0.0007510017043475242,171,-0.515089922845799,-0.06431910239683314,-0.24672958953071922,-0.0689152873762224,1.6826422966107202,0.7797550704053036,6.955989678436879,0.010901225583722862,0.018581282260186516
1532706807.39939,6.912331394428974,-0.1142891495169443,0.07349115104724321,2.6331062568497684e-05,0.00020303070621774993,0.0009135564461582203,1.1760789063350286e-06,-0.0002654917421703971,1.1381835572099906e-05,1,0.060165030551920816,16710.2554107387,6.21121594126117,0.005115896811270077,0.0003013255529830002,171,-0.5047115949598289,-0.06145505013887981,-0.2554491841059128,-0.06621643389430514,1.6536304321161883,0.8178493637610673,6.956222236010376,0.010143778227870826,0.018595515449034483
1532706807.478897,6.9097432532344305,-0.1255038058943018,0.06259766429206873,2.2346779406509235e-05,0.00018057134462109883,0.0007714625011207529,-2.1887301335328865e-06,-0.00023367825310552677,1.3816188149365094e-05,1,0.05554740468006621,16576.846621070945,5.968434927509585,0.004611160021593669,0.000193512237359999,171,-0.5230177932736795,-0.06673960602438972,-0.24718692316276553,-0.07135083593965988,1.6743696622627855,0.7649076366066447,6.956523577081214,0.009203128278329586,0.018605941649796343
1532706807.558448,6.918797610922191,-0.10709903691663598,0.05052008463410415,2.6717659802454987e-05,0.0002469780105935774,0.0009988904381361382,1.057752906267155e-06,-0.0003305697996145565,8.762653974488692e-06,1,0.061102911018901696,15054.65327446023,6.5130321011328505,0.004756099190789226,0.00010191464276995543,171,-0.48627805385051515,-0.05973440230939142,-0.24734565412013917,-0.06434450892404804,1.653630497600771,0.8384424420817078,6.956566531302997,0.008428845064486268,0.01859441738560763
1532706807.638174,6.915239276162181,-0.14233422309139301,0.11260785388439834,2.2563794282451253e-05,0.00014731119946849856,0.0006949663698586144,-1.241523071204725e-06,-0.00017675482530116435,1.8075951881217432e-05,1,0.055114274541570966,18900.28220018654,5.83923170368655,0.005732081103490277,0.0008838967060143376,171,-0.5030149823101886,-0.06730656400953455,-0.24689764476717752,-0.07190825552035278,1.6702341272689183,0.8043532367262847,6.956272934343872,0.0076917774711091624,0.018588806140717784
1532706807.719768,6.914122742941438,-0.11840104599098258,0.07815172667432083,2.737904638663564e-05,0.00022842154232717902,0.0009935427234114135,-2.916701134371192e-06,-0.0003095415604854771,2.17823790155201e-05,1,0.06114250926575595,15684.663389544756,6.42551487268348,0.005000355616756357,0.0003550086552232904,171,-0.4761126708250316,-0.054014739718949545,-0.24712715169402294,-0.05861278107318144,1.6619048765200184,0.8581200828382762,6.956271758785732,0.006829726021408078,0.018566164089924175
1532706807.800649,6.916600509840114,-0.1466508018380329,0.11686286175193775,2.424966283246703e-05,0.00014977117069160415,0.0007391147662349804,-1.593575775652625e-06,-0.00017870504608741183,2.25725313184658e-05,1,0.05676434591144057,19125.112810508585,5.817025900007949,0.006103825758818626,0.0009659275796444691,171,-0.5244452258177712,-0.058976460812190545,-0.24939606512485515,-0.06362035665255573,1.6826425190528544,0.7661793005963302,6.957364292247149,0.005582111795774836,0.018577615006650894
1532706807.878145,6.918295962751678,-0.12274111742024471,0.06869672990847399,2.7069414289413916e-05,0.00022556057287553277,0.0009973765681184586,1.339046310405078e-06,-0.0003048152055710229,1.2400306195577014e-05,1,0.06107471125060164,15512.73630897498,6.434939524335993,0.008408793399531853,0.00025096193140812284,171,-0.5201770647446331,-0.05612196885417514,-0.31846874339777703,-0.06205528266230086,1.6536302761290353,0.9127812966594906,6.958766771112721,0.004858033769949088,0.018598130949709635
1532706807.961391,6.920050309685959,-0.13993108844093005,0.10930392751529389,2.260755304181574e-05,0.00013869150487156543,0.0006528385835841028,-2.3143284190986593e-06,-0.00015749769030873938,2.042525755514902e-05,1,0.054957863158837016,20182.15694611581,5.651885177477784,0.0059966226967489615,0.0008230838155567126,171,-0.5211591332668379,-0.05126461392938997,-0.2524983953896373,-0.055964663225166085,1.6667389767866743,0.7786705797456817,6.962730586979234,0.003853218691347138,0.01857699933826673
1532706808.039636,6.928528459820302,-0.12234551714241029,0.09794676363610509,2.8238958139913506e-05,0.00021314693172687092,0.0009261543590900854,-1.988796312665726e-06,-0.000270065258532453,2.0608377409824414e-05,1,0.06205560842446722,17491.30134634955,6.071505253814485,0.009352219426711226,0.000630150707189059,171,-0.5223943653338887,-0.05532847349261516,-0.32560680134006453,-0.06138230551694772,1.6798766038419861,0.922591209429747,6.965917257054059,0.003471020751078413,0.018561055295655438
1532706808.117562,6.935734544639487,-0.12834689084838605,0.05889052090395913,2.413622305639598e-05,0.00021025883644439826,0.0008586685890095376,2.091266108052749e-06,-0.00026886180148530733,1.1185747713341926e-05,1,0.05736902144716543,14640.822133070616,6.355403975231877,0.004249743262876168,0.00016240393271528666,168,-0.5235296510704379,-0.0517317618586326,-0.22061702738293626,-0.05584231645939443,1.6567443016035812,0.7101745498778351,6.969698096091264,0.005175946113467944,0.018589419451162326
