time,alt,bias_x,bias_y,dop,h_acc,height,lat,lon,time_acc,v_acc,vel_acc,vel_h,vel_x,vel_y,vel_z,x,y,yaw,yaw_acc,z
1532707274.3752,32509.85714285714,-0.700744575529898,1.7203955917684817,1.17,645.2857142857143,78.57314285714287,49.40244381428572,2.7955084,2e-09,859.0,0.06857142857142857,4.080857142857143,4.076571428571428,-0.01642857142857146,0.18,-235.6584765712857,363.49616493482097,0.033123955608452604,0.01793388139611745,5.036730345009967
1532707274.4553812,32523.428571428572,-0.7005318113612404,1.7201119064081105,1.17,645.1428571428571,78.58657142857145,49.402443857142856,2.7955124,2e-09,859.0,0.0682857142857143,4.0884285714285715,4.085285714285713,-0.07771428571428574,0.191,-235.3681514993034,363.50091971056963,0.017365701924767052,0.017656673244350694,5.050169370876814
1532707274.532313,32541.85714285714,-0.7001049148404519,1.7195031739156477,1.17,644.2857142857143,78.60485714285716,49.40244371428572,2.7955203857142856,2e-09,858.2857142857143,0.06785714285714287,4.093142857142857,4.086714285714285,-0.193,0.18471428571428572,-234.78853899577567,363.4850074622556,-0.012200823869164878,0.01731314258100815,5.0684773139764525
1532707274.6109788,32546.714285714286,-0.6998907824883209,1.719178126783556,1.17,643.5714285714286,78.6097142857143,49.40244352857143,2.7955243714285714,2e-09,857.5714285714286,0.06771428571428571,4.090285714285715,4.07942857142857,-0.247,0.16742857142857143,-234.49925156423024,363.464340438193,-0.026009095979418362,0.01724682006943237,5.0733462312092446
1532707274.6901462,32551.571428571428,-0.6996766501361901,1.718853079651464,1.17,642.8571428571429,78.61457142857144,49.40244334285715,2.795528357142857,2e-09,856.8571428571429,0.06757142857142857,4.087428571428572,4.072142857142857,-0.30100000000000005,0.15014285714285716,-234.2099641326848,363.44367341413033,-0.039817368089671845,0.017180497557856583,5.078215148442037
1532707274.773173,32556.428571428572,-0.6994625177840592,1.7185280325193724,1.17,642.1428571428571,78.61942857142859,49.402443157142855,2.795532342857143,2e-09,856.1428571428571,0.06742857142857143,4.0845714285714285,4.064857142857142,-0.355,0.13285714285714287,-233.9206767011394,363.42300639006766,-0.05362564019992533,0.017114175046280797,5.0830840656748295
1532707274.851599,32561.285714285714,-0.6992483854319284,1.7182029853872804,1.17,641.4285714285714,78.62428571428572,49.40244297142857,2.7955363285714285,2e-09,855.4285714285714,0.0672857142857143,4.081714285714286,4.057571428571428,-0.40900000000000003,0.11557142857142857,-233.63138926959397,363.402339366005,-0.06743391231017881,0.01704785253470501,5.0879529829076215
1532707274.935156,32566.14285714286,-0.6990342530797974,1.7178779382551888,1.17,640.7142857142857,78.62914285714287,49.402442785714285,2.7955403142857143,2e-09,854.7142857142857,0.06714285714285714,4.078857142857143,4.050285714285714,-0.463,0.0982857142857143,-233.34210183804854,363.38167234194236,-0.0812421844204323,0.01698153002312923,5.092821900140414
1532707275.016553,32576.875,-0.6988201207276665,1.7175528911230968,1.17,639.75,78.64,49.4024422125,2.7955477875,2e-09,854.0,0.067,4.0843750000000005,4.04425,-0.559375,0.081625,-232.79968900667836,363.31789761234995,-0.10588775127170891,0.016815854643883667,5.103702465280019
1532707275.094021,32582.75,-0.6988201207276665,1.7175528911230968,1.17,639.5,78.646,49.402441825,2.7955512750000002,2e-09,854.0,0.067,4.0927500000000006,4.0455000000000005,-0.60175,0.08225,-232.54656360685362,363.27478990682016,-0.11672504601273204,0.01671650177621389,5.109714113186833
