time,alt,height,lat,lon,pitch,pitch_std,roll,roll_std,vel_x,vel_x_std,vel_y,vel_y_std,vel_z,vel_z_std,x,x_std,y,y_std,yaw,yaw_std,z,z_std
1532706803.559165,76.7694378518,32.0694370889,49.4020918899,2.7948594044200004,-0.0696725547074287,9.817881360520793e-05,0.007776521848267463,9.372061139518866e-05,-0.00010049680248245,0.00120416097343,0.001404523723655,0.00114826462232,0.033063255250499995,0.0011331816203900007,-282.76340901778735,0.0305999685079,324.3553856402117,0.0300404783338,0.8515282807210962,0.0011556189379443179,-41.46677362809707,0.033063255250499995
1532706803.640853,76.7693576696,32.0693569067,49.4020918908,2.79485940515,-0.06969104978331395,9.817881360520793e-05,0.007787002319483722,9.372061139518866e-05,-0.00026142069238845,0.00120416097343,0.00123627545392,0.00114826462232,0.033063255250499995,0.0011331816203900007,-282.76335602470846,0.0305999685079,324.355485729747,0.0300404783338,0.85153219111645,0.0011556189379443179,-41.46685381329559,0.033063255250499995
1532706803.7197962,76.76930292784999,32.06930216495,49.4020918913,2.794859405735,-0.06969155566237253,9.817881360520793e-05,0.007825831815336765,9.372061139518866e-05,0.0003200759235735,0.00120416097343,0.0014350046428950002,0.00114826462232,0.033063255250499995,0.0011331816203900007,-282.7633135593496,0.0305999685079,324.3555413342964,0.0300404783338,0.8515240662710608,0.0011556189379443179,-41.466908556025004,0.033063255250499995
1532706803.798836,76.76926140485,32.06926064195,49.40209189205,2.794859406495,-0.06969659126407743,9.817881360520793e-05,0.00782712262751575,9.372061139518866e-05,-0.000622171472196,0.00120416097343,0.00169035982779,0.00114826462232,0.033063255250499995,0.0011331816203900007,-282.76325839140003,0.0305999685079,324.35562474266817,0.0300404783338,0.8515195069474558,0.0011556189379443179,-41.46695008089438,0.033063255250499995
1532706803.88025,76.76911692224999,32.06911615935,49.4020918936,2.79485940623,-0.069685233678047,9.817881360520793e-05,0.007797000659428974,9.372061139518866e-05,-0.0011671232627695001,0.00120416097343,0.002508209533465,0.00114826462232,0.033063255250499995,0.0011331816203900007,-282.76327761016137,0.0305999685079,324.3557971236138,0.0300404783338,0.8515322469216076,0.0011556189379443179,-41.46709457319224,0.033063255250499995
1532706803.9591,76.76906574979998,32.0690649869,49.40209189465,2.794859406145,-0.06969437934845159,9.817881360520793e-05,0.007784765713208547,9.372061139518866e-05,-0.000861866453278,0.00120416097343,0.00252346469183,0.00114826462232,0.033063255250499995,0.0011331816203900007,-282.7632837712776,0.0305999685079,324.35591390049683,0.0300404783338,0.8515343924566023,0.0011556189379443179,-41.46714575163574,0.033063255250499995
1532706804.038834,76.76903088245001,32.06903011955,49.402091896,2.79485940693,-0.06969991757775393,9.816460704519745e-05,0.007775996245312831,9.374513152768252e-05,0.000495854930192,0.00120416173013,0.002075527222255,0.001148274634035,0.0330821759999,0.0011331763234900005,-282.76322678563696,0.03062022291125,324.356064040347,0.0300613231957,0.8515316197567394,0.001156456572327825,-41.46718062432787,0.0330821759999
1532706804.1203241,76.76887876114999,32.06887799825,49.40209189625,2.794859407,-0.06968606146938527,9.815040048518697e-05,0.007817285773374141,9.37696516601764e-05,0.00041376251283825003,0.00120416248683,0.00122202858814,0.00114828464575,0.0331010967493,0.00113317102659,-282.7632216967646,0.0306404773146,324.35609183707925,0.0300821680576,0.8515271426233069,0.0011572942067113322,-41.46733274756559,0.0331010967493
1532706804.199264,76.76880829685,32.06880753395,49.402091896749994,2.794859407005,-0.0696854909920259,9.815040048518697e-05,0.00783197342265916,9.37696516601764e-05,0.00044130756202204495,0.00120416248683,0.002177088436965,0.00114828464575,0.0331010967493,0.00113317102659,-282.76322132785276,0.0306404773146,324.3561474422572,0.0300821680576,0.8515253847529916,0.0011572942067113322,-41.4674032148197,0.0331010967493
1532706804.281601,76.7687054011,32.0687046382,49.40209189870001,2.79485940713,-0.0696807397596958,9.815040048518697e-05,0.007809321725832109,9.37696516601764e-05,0.0004970739835465,0.00120416248683,0.0029466149278400003,0.00114828464575,0.0331010967493,0.00113317102659,-282.7632122394532,0.0306404773146,324.3563643124493,0.0300821680576,0.8515189648351003,0.0011572942067113322,-41.46750612053361,0.0331010967493
1532706804.358588,76.7686178665,32.0686171036,49.4020918997,2.79485940692,-0.06967623850816923,9.815040048518697e-05,0.007787238292545174,9.37696516601764e-05,0.0005618657056845,0.00120416248683,0.00268169166493,0.00114828464575,0.0331010967493,0.00113317102659,-282.7632274718963,0.0306404773146,324.3564755269239,0.0300821680576,0.8515290807381375,0.0011572942067113322,-41.46759366153998,0.0331010967493
1532706804.439835,76.76850770364999,32.06850694075,49.4020919007,2.79485940703,-0.06967636835525505,9.815040048518697e-05,0.007790226290002491,9.37696516601764e-05,0.001184496561165,0.00120416248683,0.001987358355245,0.00114828464575,0.0331010967493,0.00113317102659,-282.76321947737205,0.0306404773146,324.3565867390008,0.0300821680576,0.8515290415589865,0.0011572942067113322,-41.46770382970997,0.0331010967493
