time,lat_acc,lon_acc,pitch_rate,roll_rate,vert_acc,yaw_rate
1532706803.559165,0.0021395986205925005,0.007839789157024999,5.045215052075001e-05,9.885684060224998e-06,0.01038354063374,8.481658555625001e-05
1532706803.640853,-0.0034362518784925005,-0.0038382901646425004,-4.4533981977149994e-05,0.00018322474162725001,0.0037728710576800002,7.6681203151375e-05
1532706803.7197962,0.0029130789482350004,0.0004104232019505001,1.245855730115e-05,0.0003673973031935,0.023245003045875002,-1.82288466118e-05
1532706803.798836,-0.0078386018690575,-0.012853161769149999,-4.9959830145200005e-05,-0.000195953456042,7.189131116500059e-05,1.9735827022774997e-05
1532706803.88025,0.0019977991971299996,-0.008349461327799998,-2.5535972297249995e-05,-0.00016074449793525,0.002864664695227499,3.6005826295025e-05
1532706803.9591,0.0001774918550500014,-0.0070353571334775,-0.00021550849067275,-0.00022032981131724997,0.008195760203194999,-2.3652300083547502e-05
1532706804.038834,3.951612906750047e-05,0.00296048873141,-6.07267885732e-05,-3.063072899825e-05,0.0005508658299024998,6.149168664749998e-06
1532706804.1203241,0.00031508919457500124,-0.0046578744740675,-5.792054236275e-05,9.135702077174999e-05,0.00015819697050000088,-4.723964752124998e-06
1532706804.199264,0.0037886844626250004,-0.005486675856025001,-4.43506875735e-05,4.531386552399998e-05,0.001255156156225002,-2.0994069652145003e-05
1532706804.281601,-0.0033651660346037506,0.0022600209595574996,4.498976648025002e-06,-0.00029594723397325,-0.011184551751992499,1.1546663344750007e-05
1532706804.358588,0.0032221024900425,0.006224291270777503,3.1636789233000005e-05,-0.0002038610446765,-0.00755736689405,0.00011188026155
1532706804.439835,0.0026633164923450005,0.011001944747925,0.00011033851624175002,7.239801115e-05,-0.0020746555907649993,-1.8283020052750002e-05
1532706804.5208519,0.005916315379445001,0.010811086549525,0.00016733014671149998,0.00032969781793375,0.005369095388427499,-3.1841297902750003e-05
1532706804.600174,-0.0026258781603075,-0.0034601055997527494,-0.00010134129809575,0.0001996937941965,-0.01088259390475,-1.0146735574e-05
1532706804.679388,0.0011969174690515,-0.0068077398843250005,3.9780013238275e-05,-0.000125316688339,-0.009823748999384999,-3.4552306736075e-05
1532706804.760712,0.00018546256999750054,0.0005091268668449998,-3.6208574464415e-05,-6.573164616699998e-05,0.00835652606751,-1.5570214001099998e-05
1532706804.8403358,-0.006188975730466249,-0.0060341777953775,3.16370888575e-05,-0.000230945629365575,-0.0005696939101500001,4.137566045585e-05
1532706804.922451,-0.0049034419882372495,4.752372820499961e-05,-8.234528865950003e-05,0.00024302786254724998,0.004946855617447499,-1.557040806747499e-05
1532706804.997625,-0.0047173582756750015,-0.003731950113374999,-0.00023974873199175,5.343853490175001e-05,-0.0008342428874625002,-2.9128655620175e-05
1532706805.081076,-0.0022935777065789995,-0.014535460596225,1.5426091899499998e-05,0.000145328830730725,-0.003120525366849999,-7.246931904942501e-05
1532706805.16041,-0.00110724180873,-0.006659097031475,-0.00014740565864275,-0.00038281225974300006,-0.0093989129503225,-2.094614228498e-05
1532706805.239614,0.0039060132879825005,0.0003131096689249994,-9.85572137592e-05,-0.000255516701229,-0.003728476661274998,-2.3658562211475003e-05
1532706805.319741,-0.0043819983424205015,0.00582791311921,4.2563237363499995e-05,2.0741461557599998e-05,-0.0014607098167749993,9.023374537825e-05
1532706805.399049,-0.0015192706578799997,0.0043351704225325,-3.5724375477499975e-06,2.0741586568000006e-05,-0.009019351711762501,-5.6199643820025e-05
1532706805.480212,-0.0022214959374725,0.00768007889945,9.955543210075002e-05,0.00011553604945057502,-0.0088708381609875,7.471951355000011e-07
1532706805.561241,0.0019625114969525,0.0051874226058700006,0.00012397997637575,9.907718924249991e-06,0.0020162928426925002,0.00010379284841247501
1532706805.6381052,0.007260604739500001,0.00641405576135,0.00014840448116125,4.78255792394e-05,0.002093758654124999,6.1704174755675e-06
1532706805.7214859,-0.0049797191821749996,0.009816343049775,0.000137548316785,-0.00012280453997275,0.0006919598040999999,8.881781890925004e-06
1532706805.798973,0.006806981079599999,-0.0004169756439249997,7.784277410425e-05,0.00015345356369790003,0.0075718388078999995,8.480998792914998e-05
1532706805.8802161,-0.0009748402885549996,-0.006527951441564999,-3.0711455578825e-05,5.5950226331389995e-05,0.014300111277217501,1.7017246166575002e-05
1532706805.961387,0.0013123792695549997,-0.00791312876605,-6.599159775800001e-05,9.386824812065e-05,0.00405679926865,-3.450565714199999e-05
1532706806.041044,-0.003937680690625001,-0.008453869421015,-0.00010675936198795,-0.00012544719803900001,0.0031276849920750006,-1.9871719194750005e-06
1532706806.119158,0.0011520583122275,-0.0022722366559325,-0.0001338984679315,-0.000190449436572,0.015337258742065,4.682384604391e-05
1532706806.200468,-0.0033823714637125,-0.004638100596127501,-0.00015560961005579496,-0.00013628087446625,-0.00284508382135,-1.987501316100001e-06
1532706806.277761,-0.002698539463735,-0.0035028929556700002,-3.619940168200002e-05,-8.211247557200001e-05,-0.0069285567139500005,4.14001173108975e-05
1532706806.360809,-0.00536144233636,-0.002329605918175,-0.00010675934056999999,-1.1693356421249998e-05,-0.004277816263047501,1.9706498995174994e-05
1532706806.440174,0.0049718994779,0.0039496010485525,3.9789623135e-05,-5.5027760481000005e-05,-0.004049244698984998,3.326501119925e-05
1532706806.51913,0.00159625376452,0.007130407620000001,0.0001999076425125,-2.7943609458100008e-05,-0.0018200230428999991,3.5976610188025e-05
1532706806.598559,0.0006227698403000002,0.004368294110047251,-8.233484404350001e-05,-7.398645796400001e-05,-0.0110413591698775,-3.9951995163675e-05
1532706806.67976,0.0077386816269175,0.010610752323999998,0.00017005506331525,0.0001833134526795,0.002041456213699999,-1.2834806557900003e-05
1532706806.759022,-0.00489036939913,0.0011400613511525007,6.421444227865e-05,5.601782899037499e-05,-0.0056327522092575015,7.239955833000004e-07
1532706806.840873,0.0022119097613850017,-0.0012124166103625001,6.150084425625001e-05,0.00010476966474100001,-0.0034369152583650004,1.4282611600375003e-05
1532706806.919112,0.0004288165249500004,-0.0032603520431954995,-3.3484339034e-05,9.975050498e-06,-0.00181012439346,6.147558740449999e-06
1532706807.000276,-0.0015756114946924998,-0.0019320861229750004,-3.34844877887375e-05,-3.065107256999999e-05,0.0038621436804500003,-5.351063895947499e-05
1532706807.07925,-0.00028418070505000035,-0.005678766597825,-2.8023681177499998e-05,0.000126587382939375,-6.185378800000613e-06,-2.9080853988425e-05
1532706807.160727,-0.0016042346346774993,-0.005176728420522499,-6.05897159788825e-05,4.2626150982200004e-05,0.006344300575,4.9559511184475e-05
1532706807.239987,0.0012577035613949997,-0.00844011350155,-0.00012572233097015,2.3667105155175002e-05,0.006835945230835,-1.823355242765e-05
1532706807.3214688,0.0046182244347725,-0.007911139770275001,-2.2595322005975e-05,-9.550336094075e-05,0.00267724964393,-5.6197735718425e-05
1532706807.39939,-0.0004178503522875004,-0.01021803313885,-1.445389882875e-05,-4.6751673733495e-05,-0.002275592602125001,-1.0098503897370001e-05
1532706807.478897,-0.0003643758352074992,0.0003822437812549999,-6.3303493054925e-05,-0.00010633717876024999,-0.007154314581602499,-4.674947485624999e-06
1532706807.558448,0.0034704150904385504,0.0054378804281850004,8.595908579025e-05,5.887654916055e-05,0.0024096251035000005,7.485391209999996e-07
1532706807.638174,0.0033251354935775004,0.0012277962343499999,-6.312009853749994e-06,-3.5918182890674994e-05,-0.008364676952957503,-2.6368597426875002e-05
1532706807.719768,0.0031165417114449997,0.008791775059925,0.000189086439541,5.0751392810500004e-05,-0.001144500411750001,3.600120395252499e-05
1532706807.800649,0.0015781126608725004,0.008969125984725,0.00012938134189905,-7.087627237499972e-07,0.0036561259408625013,2.7866052966425002e-05
1532706807.878145,0.00162239093861725,0.011687865821975,0.00014837809110525,1.825021774500002e-05,0.0032781624149699996,3.87127827655e-05
1532706807.961391,-0.0029203965080899998,0.003940138872015,6.1534468026075e-05,8.054367626319998e-05,0.001498711321624999,7.39654193366e-05
1532706808.039636,-0.00422269349178,0.00124644097977,9.9528800534375e-05,6.700157906799999e-05,0.009324779810297501,3.8713073250324995e-05
1532706808.1175618,0.00200625899006275,-0.0106942535366375,7.2411702155000004e-06,3.444460655625001e-05,0.004491595748580001,4.9576141556775004e-05
1532706808.199549,-0.0036117304823300002,-0.006397847643914999,-0.00012845222267225,-4.951654003205e-05,0.008120460973645,4.4152713099370006e-05
1532706808.281108,-0.0049472914022875,-0.00649792382169,-0.00011488327515325,-8.201784025299999e-05,0.003996389367524998,-2.63522660446e-05
1532706808.3581939,-0.006201851530324999,-0.0083656761052725,-0.00020444093368625,-9.0143111308025e-05,0.006038197780325,-1.5505383411295e-05
1532706808.44025,-0.0020287021065350003,-0.005019208235315,-0.00016916057444125,-3.8683218232850006e-05,-0.007574033450392501,6.188540363025002e-06
1532706808.518702,-0.004992336425135,-0.0018468442337749996,-0.00013659396922075,-0.00011181071460375001,-0.007273044960324999,7.652728368250086e-07
1532706808.598224,0.00281466707006,-0.0007465390078000001,7.23736387605e-05,8.861240604225e-05,-0.0007337494179724992,-2.6352060158025e-05
1532706808.679445,-0.0039842797401425,0.0057275814758124995,-1.1755984893599997e-05,-4.13919035608e-05,-0.0057998445203175,2.24592239815e-05
1532706808.761111,-0.0014703488068374998,0.0054656521695925,8.051504843475e-05,-2.7850008377425e-05,-0.014499109607375,-2.63519891604875e-05
1532706808.8382561,0.00228676037515,0.0062583007581625,0.000115795521224,6.152781256700001e-05,-0.007052386994149999,2.7882702266125e-05
1532706808.919703,0.013048391976075002,0.0064993875101700006,0.00018906913855075002,-9.826928316566002e-05,0.006062518321125,3.3305870520225004e-05
1532706809.0005322,-2.7923745425000382e-05,0.0052035551778625,-2.2612433492999993e-05,9.402878084682499e-05,0.002210446424475,1.4323698322485e-05
1532706809.08025,0.0024993533146975,0.0043370439282,8.331564626324998e-05,0.00019975999273424998,-0.0014442734286750003,8.8970677841525e-06
1532706809.159693,0.0040150969609575,-0.002228561170635,8.3316151096425e-05,0.000213301761869,0.004035000204303001,7.623564425000043e-07
1532706809.239542,-0.0020707258735099994,-0.011140181076575,-9.308425069652499e-05,-0.00013608510948,0.007056046770469999,-1.5507576152787503e-05
1532706809.320671,-0.0019979445760375,-0.0038602684467099998,3.17522785102e-05,-0.00020650407805125002,-0.006707298274074999,0.00016617755727124997
1532706809.3998392,0.0053721263530925,-0.0049307539944625,-4.423635564950002e-05,-0.00021463006762874998,0.010413652730300007,0.0001227900152255
1532706809.481386,0.13447629233225,-0.00905727006545,0.0027456105617849995,-0.0003771426186895,-0.038887973341149996,0.00010652290983
1532706809.5609438,0.166007204161,-0.0014377230420800002,0.0031988235160074997,-0.000301323138857,0.007760814954770999,0.00035872167190475004
1532706809.64084,0.18568250147350002,-0.016870494872675,0.0022326875319874998,8.86755015555e-05,0.026595698510375,0.000263818156559
1532706809.7217882,0.21156053464225,0.005917481541797501,0.0012204185117625,-4.1337178135789994e-05,0.035361186424949995,-0.00013208894002399998
1532706809.8005788,0.20869682222725,0.00490167019805,0.0006776453942984999,-0.000341976475749,0.018868956352775,0.00010112139249290001
1532706809.8801382,0.21929111634450002,0.00697203696529,0.00028413427732625,5.6158888683500026e-05,0.0031984087757674995,0.000543133737985
1532706809.961221,0.232763448849,-0.005373901031662498,0.0009653120659525,0.0002538697784595,-0.00444116660154,0.000320773723238
1532706810.043055,0.24441736526700003,-0.0033736178804675008,0.00070477370304725,-6.030577841199998e-05,0.01506346390897,-8.327230410509999e-05
1532706810.121988,0.261173882072,0.0134872833348375,0.00095444167442,0.00033241817316725003,0.0160387318601925,0.00042924248259424997
1532706810.201242,0.25887935693350006,-0.0067765682018475,0.0008811664850025,0.00033241209186599997,0.027068120310225,0.0008170201185875
1532706810.284775,0.30434001433975,-0.017017531287025,0.001214973691645,-7.310142674999998e-07,0.025803985345675,0.0004319603737335001
1532706810.36075,0.31121153009575,-0.0108188525556,0.00030310723541425,-0.000252619966187,0.0193085696212,0.0002285842147865
1532706810.441952,0.30703555755125,0.003933210528575,0.0001294161432005,-0.0003420004620175,0.040238116943275,0.00055398921142
1532706810.523057,0.32485330167425,-0.0017333956267249996,0.000205402471548,5.342757274075e-05,0.0043498873701194995,0.00127259249717
1532706810.6046991,0.41189391877225,-0.01000087061235,0.0009462906108975,1.0087714822999987e-05,-0.017086392263275,0.00094176537553
1532706810.681708,0.42106882531775003,-0.018811480901575,0.0038338639376225003,0.00040550519817724996,0.0179942846825425,0.000345196793646
1532706810.763785,0.5070950068905,0.010216511374105001,0.0029925630838025,0.001656784782365,0.0024195893430250005,0.0007573874389300001
1532706810.8433108,0.545279395515,0.01356271664729375,0.0062302349038749994,0.0024313732646575005,0.009535377574150001,0.0016061692567725001
1532706810.924528,0.5763127782425002,-0.023376125411225003,0.005245103804924999,0.0030651174567575,0.02169289071785,0.0009391100155525
1532706811.0007699,0.542078184745,-0.0068935682864,0.004164989494925,0.0019708865693574998,0.08364808717649999,-1.2679669567475e-05
1532706811.0838141,0.60270389748,0.013060274410074998,0.001635656212095,0.00034311399933899993,0.0021688219467525015,0.00075474244463
1532706811.162816,0.5223467770199999,-0.025669385827725003,-0.00018265693104400004,-0.0020971943437575,0.04325285127107499,0.001617064684245
1532706811.244653,0.53223117558,-0.030783720698600005,0.00022983382118075006,-0.005198352941700001,-0.007935143035674996,0.0010936947816775
1532706811.323924,0.48692684433675004,0.020190012215024998,0.0007454471536322499,-0.0038712240175275,0.035202760434425,0.000844206320915
1532706811.405564,0.4305229267215,0.023577377127375003,0.00034377617780999997,-0.0014769740101275002,0.051684798288575,0.00192074782739
1532706811.482683,0.44422820097,-0.01261758806535,0.0003491970237245,0.001025614888455,-0.007481306473825,0.0017471979342675
1532706811.564566,0.357547282987,-0.01655693153395,0.0010086741843675251,0.00022390932163975,0.08545513063025001,0.0006245588221174999
1532706811.644017,0.3852154856985001,-0.010842070987899998,-0.00216929535756,-0.001151976091845,0.044478226902600004,0.0016522917434725
